DATE,Open,Close,Adj Close
2017-12-01,264.76,264.46,234.94
2017-12-04,266.31,264.14,234.66
2017-12-05,263.19,263.19,233.82
2017-12-06,263.3,263.24,233.86
2017-12-07,264.07,264.07,234.6
2017-12-08,265.16,265.51,235.88
2017-12-11,266.31,266.31,236.59
2017-12-12,267.21,266.78,237.01
2017-12-13,267.06,266.75,236.98
2017-12-14,267.09,265.66,236.01
2017-12-15,265.45,266.51,237.98
2017-12-18,268.1,268.2,239.48
2017-12-19,268.48,267.17,238.57
2017-12-20,268.27,267.03,238.44
2017-12-21,267.74,267.58,238.93
2017-12-22,267.6,267.51,238.87
2017-12-26,267.05,267.19,238.58
2017-12-27,267.38,267.32,238.7
2017-12-28,267.89,267.87,239.19
2017-12-29,268.53,266.86,238.29
2018-01-02,267.84,268.77,239.99
2018-01-03,268.96,270.47,241.51
2018-01-04,271.2,271.61,242.53
2018-01-05,272.51,273.42,244.15
2018-01-08,273.31,273.92,244.59
2018-01-09,274.4,274.54,245.15
2018-01-10,273.68,274.12,244.77
2018-01-11,274.75,276.12,246.56
2018-01-12,276.42,277.92,248.16
2018-01-16,279.35,276.97,247.32
2018-01-17,278.03,279.61,249.67
2018-01-18,279.48,279.14,249.25
2018-01-19,279.8,280.41,250.39
2018-01-22,280.17,282.69,252.42
2018-01-23,282.74,283.29,252.96
2018-01-24,284.02,283.18,252.86
2018-01-25,284.16,283.3,252.97
2018-01-26,284.25,286.58,255.9
2018-01-29,285.93,284.68,254.2
2018-01-30,282.6,281.76,251.59
2018-01-31,282.73,281.9,251.72
2018-02-01,281.07,281.58,251.43
2018-02-02,280.08,275.45,245.96
2018-02-05,273.45,263.93,235.67
2018-02-06,259.94,269.13,240.32
2018-02-07,268.5,267.67,239.01
2018-02-08,268.01,257.63,230.05
2018-02-09,260.8,261.5,233.5
2018-02-12,263.83,265.34,236.93
2018-02-13,263.97,266.0,237.52
2018-02-14,264.31,269.59,240.73
2018-02-15,271.57,273.03,243.8
2018-02-16,272.32,273.11,243.87
2018-02-20,272.03,271.4,242.34
2018-02-21,271.9,270.05,241.14
2018-02-22,271.1,270.4,241.45
2018-02-23,271.79,274.71,245.3
2018-02-26,275.93,277.9,248.15
2018-02-27,278.11,274.43,245.05
2018-02-28,275.68,271.65,242.57
2018-03-01,271.41,267.7,239.04
2018-03-02,265.8,269.08,240.27
2018-03-05,267.73,272.19,243.05
2018-03-06,273.3,272.88,243.66
2018-03-07,270.42,272.78,243.57
2018-03-08,273.55,274.1,244.75
2018-03-09,275.7,278.87,249.01
2018-03-12,279.2,278.52,248.7
2018-03-13,279.84,276.72,247.09
2018-03-14,277.81,275.3,245.82
2018-03-15,275.88,275.0,245.56
2018-03-16,274.5,274.2,245.82
2018-03-19,273.35,270.49,242.5
2018-03-20,270.94,270.95,242.91
2018-03-21,270.9,270.43,242.44
2018-03-22,267.91,263.67,236.38
2018-03-23,264.17,258.05,231.34
2018-03-26,262.13,265.11,237.67
2018-03-27,266.17,260.6,233.63
2018-03-28,260.75,259.83,232.94
2018-03-29,261.12,263.15,235.92
2018-04-02,262.55,257.47,230.82
2018-04-03,258.87,260.77,233.78
2018-04-04,256.75,263.56,236.28
2018-04-05,265.55,265.64,238.15
2018-04-06,263.42,259.72,232.84
2018-04-09,261.37,261.0,233.99
2018-04-10,264.27,265.15,237.71
2018-04-11,263.47,263.76,236.46
2018-04-12,265.26,265.93,238.41
2018-04-13,267.41,265.15,237.71
2018-04-16,267.0,267.33,239.66
2018-04-17,269.33,270.19,242.23
2018-04-18,270.69,270.39,242.41
2018-04-19,269.65,268.89,241.06
2018-04-20,268.81,266.61,239.02
2018-04-23,267.26,266.57,238.98
2018-04-24,267.73,262.98,235.76
2018-04-25,262.91,263.63,236.35
2018-04-26,264.79,266.31,238.75
2018-04-27,267.0,266.56,238.97
2018-04-30,267.26,264.51,237.14
2018-05-01,263.87,264.98,237.56
2018-05-02,264.76,263.2,235.96
2018-05-03,262.26,262.62,235.44
2018-05-04,261.52,266.02,238.49
2018-05-07,266.89,266.92,239.3
2018-05-08,266.5,266.92,239.3
2018-05-09,267.68,269.5,241.61
2018-05-10,270.34,272.02,243.87
2018-05-11,272.16,272.85,244.61
2018-05-14,273.34,272.98,244.73
2018-05-15,271.59,271.1,243.04
2018-05-16,271.14,272.24,244.07
2018-05-17,271.94,272.01,243.86
2018-05-18,271.62,271.33,243.25
2018-05-21,273.01,273.37,245.08
2018-05-22,273.96,272.61,244.4
2018-05-23,271.17,273.36,245.07
2018-05-24,272.91,272.8,244.57
2018-05-25,272.15,272.15,243.99
2018-05-29,270.31,269.02,241.18
2018-05-30,270.5,272.61,244.4
2018-05-31,272.15,270.94,242.9
2018-06-01,272.41,273.6,245.29
2018-06-04,274.53,274.9,246.45
2018-06-05,275.05,275.1,246.63
2018-06-06,275.79,277.4,248.69
2018-06-07,277.95,277.37,248.66
2018-06-08,276.85,278.19,249.4
2018-06-11,278.44,278.56,249.73
2018-06-12,279.03,278.92,250.05
2018-06-13,279.19,278.03,249.26
2018-06-14,279.01,278.73,249.88
2018-06-15,276.6,277.13,249.57
2018-06-18,275.49,276.56,249.05
2018-06-19,274.0,275.5,248.1
2018-06-20,276.27,275.97,248.52
2018-06-21,275.96,274.24,246.96
2018-06-22,275.66,274.74,247.41
2018-06-25,273.44,271.0,244.05
2018-06-26,271.64,271.6,244.59
2018-06-27,272.26,269.35,242.56
2018-06-28,269.29,270.89,243.95
2018-06-29,272.12,271.28,244.3
2018-07-02,269.51,271.86,244.82
2018-07-03,272.87,270.9,243.96
2018-07-05,272.17,273.11,245.95
2018-07-06,273.14,275.42,248.03
2018-07-09,276.55,277.9,250.26
2018-07-10,278.41,278.9,251.16
2018-07-11,277.15,276.86,249.32
2018-07-12,278.28,279.37,251.58
2018-07-13,279.17,279.59,251.78
2018-07-16,279.64,279.34,251.56
2018-07-17,278.47,280.47,252.57
2018-07-18,280.56,281.06,253.1
2018-07-19,280.31,280.0,252.15
2018-07-20,279.77,279.68,251.86
2018-07-23,279.45,280.2,252.33
2018-07-24,281.79,281.61,253.6
2018-07-25,281.33,284.01,255.76
2018-07-26,283.2,283.34,255.16
2018-07-27,283.71,281.42,253.43
2018-07-30,281.51,279.95,252.1
2018-07-31,280.81,281.33,253.35
2018-08-01,281.56,280.86,252.92
2018-08-02,279.39,282.39,254.3
2018-08-03,282.53,283.6,255.39
2018-08-06,283.64,284.64,256.33
2018-08-07,285.39,285.58,257.18
2018-08-08,285.39,285.46,257.07
2018-08-09,285.53,285.07,256.72
2018-08-10,283.45,283.16,255.0
2018-08-13,283.47,282.1,254.04
2018-08-14,282.92,283.9,255.66
2018-08-15,282.38,281.78,253.75
2018-08-16,283.4,284.06,255.81
2018-08-17,283.83,285.06,256.71
2018-08-20,285.57,285.67,257.26
2018-08-21,286.25,286.34,257.86
2018-08-22,285.88,286.17,257.71
2018-08-23,285.97,285.79,257.36
2018-08-24,286.44,287.51,258.91
2018-08-27,288.86,289.78,260.96
2018-08-28,290.3,289.92,261.08
2018-08-29,290.16,291.48,262.49
2018-08-30,290.94,290.3,261.43
2018-08-31,289.84,290.31,261.43
2018-09-04,289.84,289.81,260.98
2018-09-05,289.41,289.03,260.28
2018-09-06,289.15,288.16,259.5
2018-09-07,286.98,287.6,258.99
2018-09-10,288.74,288.1,259.44
2018-09-11,287.37,289.05,260.3
2018-09-12,289.06,289.12,260.36
2018-09-13,290.32,290.83,261.9
2018-09-14,291.06,290.88,261.95
2018-09-17,290.82,289.34,260.56
2018-09-18,289.58,290.91,261.97
2018-09-19,290.97,291.22,262.25
2018-09-20,292.64,293.58,264.38
2018-09-21,293.09,291.99,264.14
2018-09-24,291.34,291.02,263.26
2018-09-25,291.53,290.75,263.02
2018-09-26,290.91,289.88,262.23
2018-09-27,290.41,290.69,262.96
2018-09-28,289.99,290.72,262.99
2018-10-01,292.11,291.73,263.9
2018-10-02,291.56,291.56,263.75
2018-10-03,292.74,291.72,263.89
2018-10-04,291.18,289.44,261.83
2018-10-05,289.69,287.82,260.37
2018-10-08,287.05,287.82,260.37
2018-10-09,287.39,287.4,259.99
2018-10-10,286.83,278.3,251.75
2018-10-11,277.08,272.17,246.21
2018-10-12,276.77,275.95,249.63
2018-10-15,275.55,274.4,248.23
2018-10-16,276.6,280.4,253.65
2018-10-17,280.44,280.45,253.7
2018-10-18,279.4,276.4,250.03
2018-10-19,277.13,276.25,249.9
2018-10-22,277.0,275.01,248.78
2018-10-23,270.95,273.61,247.51
2018-10-24,273.33,265.32,240.01
2018-10-25,267.38,270.08,244.32
2018-10-26,265.92,265.33,240.02
2018-10-29,268.8,263.86,238.69
2018-10-30,263.67,267.77,242.23
2018-10-31,270.65,270.63,244.82
2018-11-01,271.6,273.51,247.42
2018-11-02,274.75,271.89,245.96
2018-11-05,272.44,273.39,247.31
2018-11-06,273.32,275.12,248.88
2018-11-07,277.56,281.01,254.21
2018-11-08,280.11,280.5,253.74
2018-11-09,279.03,277.76,251.27
2018-11-12,277.19,272.57,246.57
2018-11-13,273.09,272.06,246.11
2018-11-14,274.16,270.2,244.43
2018-11-15,268.78,273.02,246.98
2018-11-16,271.79,273.73,247.62
2018-11-19,273.05,269.1,243.43
2018-11-20,265.36,264.12,238.93
2018-11-21,265.86,265.02,239.74
2018-11-23,263.18,263.25,238.14
2018-11-26,265.78,267.5,241.98
2018-11-27,266.34,268.4,242.8
2018-11-28,269.6,274.58,248.39
2018-11-29,273.71,273.98,247.85
2018-11-30,273.81,275.65,249.36
2018-12-03,280.28,279.3,252.66
2018-12-04,278.37,270.25,244.47
2018-12-06,265.92,269.84,244.1
2018-12-07,269.46,263.57,238.43
2018-12-10,263.37,264.07,238.88
2018-12-11,267.66,264.13,238.94
2018-12-12,267.47,265.46,240.14
2018-12-13,266.52,265.37,240.06
2018-12-14,262.96,260.47,235.62
2018-12-17,259.4,255.36,231.0
2018-12-18,257.2,255.08,230.75
2018-12-19,255.17,251.26,227.29
2018-12-20,249.86,247.17,223.59
2018-12-21,246.74,240.7,219.01
2018-12-24,239.04,234.34,213.22
2018-12-26,235.97,246.18,224.0
2018-12-27,242.57,248.07,225.72
2018-12-28,249.58,247.75,225.43
2018-12-31,249.56,249.92,227.4
2019-01-02,245.98,250.18,227.64
2019-01-03,248.23,244.21,222.21
2019-01-04,247.59,252.39,229.65
2019-01-07,252.69,254.38,231.46
2019-01-08,256.82,256.77,233.63
2019-01-09,257.56,257.97,234.73
2019-01-10,256.26,258.88,235.55
2019-01-11,257.68,258.98,235.64
2019-01-14,256.86,257.4,234.21
2019-01-15,257.82,260.35,236.89
2019-01-16,260.83,260.98,237.46
2019-01-17,260.01,262.96,239.27
2019-01-18,264.98,266.46,242.45
2019-01-22,264.82,262.86,239.17
2019-01-23,264.01,263.41,239.68
2019-01-24,263.21,263.55,239.8
2019-01-25,265.61,265.78,241.83
2019-01-28,263.39,263.76,239.99
2019-01-29,263.92,263.41,239.68
2019-01-30,265.1,267.58,243.47
2019-01-31,267.51,269.93,245.61
2019-02-01,270.15,270.06,245.73
2019-02-04,270.11,271.96,247.45
2019-02-05,272.44,273.1,248.49
2019-02-06,272.79,272.74,248.16
2019-02-07,270.94,270.14,245.8
2019-02-08,268.75,270.47,246.1
2019-02-11,271.2,270.62,246.24
2019-02-12,272.42,274.1,249.4
2019-02-13,275.03,274.99,250.21
2019-02-14,273.78,274.38,249.66
2019-02-15,276.36,277.37,252.38
2019-02-19,276.48,277.85,252.81
2019-02-20,277.81,278.41,253.32
2019-02-21,277.7,277.42,252.42
2019-02-22,278.11,279.14,253.99
2019-02-25,280.73,279.52,254.33
2019-02-26,279.13,279.32,254.15
2019-02-27,278.52,279.2,254.04
2019-02-28,278.96,278.68,253.57
2019-03-01,280.44,280.42,255.15
2019-03-04,281.6,279.4,254.22
2019-03-05,279.54,279.02,253.88
2019-03-06,279.15,277.33,252.34
2019-03-07,276.83,275.01,250.23
2019-03-08,272.94,274.46,249.73
2019-03-11,275.26,278.44,253.35
2019-03-12,279.06,279.49,254.31
2019-03-13,280.48,281.34,255.99
2019-03-14,281.37,281.16,255.83
2019-03-15,280.54,281.31,257.09
2019-03-18,281.55,282.33,258.02
2019-03-19,283.51,282.4,258.09
2019-03-20,282.16,281.55,257.31
2019-03-21,280.64,284.73,260.22
2019-03-22,283.22,279.25,255.21
2019-03-25,278.87,279.04,255.02
2019-03-26,280.99,281.12,256.92
2019-03-27,281.11,279.65,255.57
2019-03-28,280.35,280.71,256.54
2019-03-29,282.39,282.48,258.16
2019-04-01,284.7,285.83,261.22
2019-04-02,286.04,285.97,261.35
2019-04-03,287.32,286.42,261.76
2019-04-04,286.78,287.18,262.45
2019-04-05,287.92,288.57,263.72
2019-04-08,288.1,288.79,263.93
2019-04-09,287.72,287.31,262.57
2019-04-10,287.77,288.29,263.47
2019-04-11,288.83,288.21,263.4
2019-04-12,290.0,290.16,265.18
2019-04-15,290.24,289.97,265.0
2019-04-16,290.95,290.16,265.18
2019-04-17,291.4,289.45,264.53
2019-04-18,290.1,290.02,265.05
2019-04-22,289.17,290.27,265.28
2019-04-23,290.68,292.88,267.66
2019-04-24,292.79,292.23,267.07
2019-04-25,292.12,292.05,266.91
2019-04-26,292.1,293.41,268.15
2019-04-29,293.51,293.87,268.57
2019-04-30,293.49,294.02,268.71
2019-05-01,294.72,291.81,266.69
2019-05-02,291.68,291.18,266.11
2019-05-03,292.82,294.03,268.71
2019-05-06,289.25,292.82,267.61
2019-05-07,290.15,287.93,263.14
2019-05-08,287.53,287.53,262.77
2019-05-09,285.23,286.66,261.98
2019-05-10,285.62,288.1,263.3
2019-05-13,282.42,280.86,256.68
2019-05-14,281.99,283.4,259.0
2019-05-15,281.59,285.06,260.52
2019-05-16,285.84,287.7,262.93
2019-05-17,285.14,285.84,261.23
2019-05-20,284.06,283.95,259.5
2019-05-21,285.83,286.51,261.84
2019-05-22,285.45,285.63,261.04
2019-05-23,283.16,282.14,257.85
2019-05-24,283.74,282.78,258.43
2019-05-28,283.09,280.15,256.03
2019-05-29,278.91,278.27,254.31
2019-05-30,279.11,279.03,255.01
2019-05-31,276.2,275.27,251.57
2019-06-03,275.31,274.57,250.93
2019-06-04,277.12,280.53,256.38
2019-06-05,282.33,282.96,258.6
2019-06-06,283.29,284.8,260.28
2019-06-07,285.93,287.65,262.88
2019-06-10,289.37,288.97,264.09
2019-06-11,290.99,288.9,264.03
2019-06-12,288.64,288.39,263.56
2019-06-13,289.4,289.58,264.65
2019-06-14,289.26,289.26,264.36
2019-06-17,289.52,289.37,264.46
2019-06-18,291.39,292.4,267.23
2019-06-19,292.55,293.06,267.83
2019-06-20,296.04,295.86,270.39
2019-06-21,294.13,294.0,269.99
2019-06-24,294.23,293.64,269.66
2019-06-25,293.7,290.76,267.02
2019-06-26,291.75,290.47,266.75
2019-06-27,291.31,291.5,267.7
2019-06-28,292.58,293.0,269.08
2019-07-01,296.68,295.66,271.52
2019-07-02,295.61,296.43,272.23
2019-07-03,297.18,298.8,274.4
2019-07-05,297.44,298.46,274.09
2019-07-08,297.01,296.82,272.58
2019-07-09,295.54,297.19,272.92
2019-07-10,298.37,298.61,274.23
2019-07-11,299.32,299.31,274.87
2019-07-12,299.85,300.65,276.1
2019-07-15,301.13,300.75,276.19
2019-07-16,300.65,299.78,275.3
2019-07-17,299.75,297.74,273.43
2019-07-18,297.19,298.83,274.43
2019-07-19,300.04,297.17,272.91
2019-07-22,297.61,297.9,273.58
2019-07-23,299.14,300.03,275.53
2019-07-24,299.19,301.44,276.83
2019-07-25,300.94,300.0,275.5
2019-07-26,300.76,302.01,277.35
2019-07-29,301.88,301.46,276.85
2019-07-30,299.91,300.72,276.17
2019-07-31,300.99,297.43,273.14
2019-08-01,297.6,294.84,270.77
2019-08-02,293.85,292.62,268.73
2019-08-05,288.09,283.82,260.65
2019-08-06,285.91,287.8,264.3
2019-08-07,284.4,287.97,264.46
2019-08-08,289.62,293.62,269.65
2019-08-09,292.58,291.62,267.81
2019-08-12,289.96,288.07,264.55
2019-08-13,287.74,292.55,268.66
2019-08-14,288.07,283.9,260.72
2019-08-15,284.88,284.65,261.41
2019-08-16,286.48,288.85,265.26
2019-08-19,292.19,292.33,268.46
2019-08-20,291.77,290.09,266.4
2019-08-21,292.48,292.45,268.57
2019-08-22,293.23,292.36,268.49
2019-08-23,290.92,284.85,261.59
2019-08-26,287.27,288.0,264.48
2019-08-27,289.54,286.87,263.45
2019-08-28,286.14,288.89,265.3
2019-08-29,291.72,292.58,268.69
2019-08-30,294.22,292.45,268.57
2019-09-03,290.57,290.74,267.0
2019-09-04,293.14,294.04,270.03
2019-09-05,296.79,297.82,273.5
2019-09-06,298.17,298.05,273.71
2019-09-09,299.14,298.2,273.85
2019-09-10,297.36,298.13,273.79
2019-09-11,298.47,300.25,275.73
2019-09-12,301.25,301.29,276.69
2019-09-13,301.78,301.09,276.51
2019-09-16,299.84,300.16,275.65
2019-09-17,299.94,300.92,276.35
2019-09-18,300.49,301.1,276.51
2019-09-19,301.53,301.08,276.5
2019-09-20,300.36,298.28,275.19
2019-09-23,297.55,298.21,275.13
2019-09-24,299.41,295.87,272.97
2019-09-25,295.96,297.62,274.58
2019-09-26,297.63,297.0,274.01
2019-09-27,297.83,295.4,272.53
2019-09-30,295.97,296.77,273.8
2019-10-01,297.74,293.24,270.54
2019-10-02,291.5,288.06,265.76
2019-10-03,287.81,290.42,267.94
2019-10-04,291.14,294.35,271.56
2019-10-07,293.47,293.08,270.39
2019-10-08,291.04,288.53,266.19
2019-10-09,290.75,291.27,268.72
2019-10-10,291.18,293.24,270.54
2019-10-11,296.27,296.28,273.34
2019-10-14,295.93,295.95,273.04
2019-10-15,297.1,298.88,275.74
2019-10-16,298.37,298.4,275.3
2019-10-17,299.68,299.28,276.11
2019-10-18,298.69,297.97,274.9
2019-10-21,299.42,299.99,276.77
2019-10-22,300.58,299.01,275.86
2019-10-23,298.73,299.88,276.67
2019-10-24,300.91,300.37,277.12
2019-10-25,299.74,301.6,278.25
2019-10-28,302.94,303.3,279.82
2019-10-29,303.0,303.21,279.74
2019-10-30,303.43,304.14,280.6
2019-10-31,304.13,303.33,279.85
2019-11-01,304.92,306.14,282.44
2019-11-04,307.85,307.37,283.58
2019-11-05,307.59,307.03,283.26
2019-11-06,307.03,307.1,283.33
2019-11-07,308.57,308.18,284.32
2019-11-08,307.8,308.94,285.02
2019-11-11,307.42,308.35,284.48
2019-11-12,308.75,309.0,285.08
2019-11-13,307.91,309.1,285.17
2019-11-14,308.79,309.55,285.59
2019-11-15,311.02,311.79,287.65
2019-11-18,311.53,312.02,287.87
2019-11-19,312.68,311.93,287.78
2019-11-20,311.28,310.77,286.71
2019-11-21,310.89,310.27,286.25
2019-11-22,311.09,310.96,286.89
2019-11-25,311.98,313.37,289.11
2019-11-26,313.41,314.08,289.77
2019-11-27,314.61,315.48,291.06
2019-11-29,314.86,314.31,289.98
2019-12-02,314.59,311.64,287.52
2019-12-03,308.65,309.55,285.59
2019-12-04,310.7,311.46,287.35
2019-12-05,312.23,312.02,287.87
2019-12-06,314.12,314.87,290.5
2019-12-09,314.44,313.88,289.58
2019-12-10,313.82,313.53,289.26
2019-12-11,314.03,314.42,290.08
2019-12-12,314.43,317.13,292.58
2019-12-13,316.87,317.32,292.76
2019-12-16,319.22,319.5,294.77
2019-12-17,319.92,319.57,294.83
2019-12-18,320.0,319.59,294.85
2019-12-19,319.8,320.9,296.06
2019-12-20,320.46,320.73,297.36
2019-12-23,321.59,321.22,297.81
2019-12-24,321.47,321.23,297.82
2019-12-26,321.65,322.94,299.41
2019-12-27,323.74,322.86,299.33
2019-12-30,322.95,321.08,297.68
2019-12-31,320.53,321.86,298.4
2020-01-02,323.54,324.87,301.19
2020-01-03,321.16,322.41,298.91
2020-01-06,320.49,323.64,300.05
2020-01-07,323.02,322.73,299.21
2020-01-08,322.94,324.45,300.81
2020-01-09,326.16,326.65,302.85
2020-01-10,327.29,325.71,301.97
2020-01-13,326.39,327.95,304.05
2020-01-14,327.47,327.45,303.59
2020-01-15,327.35,328.19,304.27
2020-01-16,329.7,330.92,306.8
2020-01-17,331.7,331.95,307.76
2020-01-21,330.9,331.3,307.16
2020-01-22,332.24,331.34,307.19
2020-01-23,330.63,331.72,307.55
2020-01-24,332.44,328.77,304.81
2020-01-27,323.03,323.5,299.92
2020-01-28,325.06,326.89,303.07
2020-01-29,328.38,326.62,302.82
2020-01-30,324.36,327.68,303.8
2020-01-31,327.0,321.73,298.28
2020-02-03,323.35,324.12,300.5
2020-02-04,328.07,329.06,305.08
2020-02-05,332.27,332.86,308.6
2020-02-06,333.91,333.98,309.64
2020-02-07,332.82,332.2,307.99
2020-02-10,331.23,334.68,310.29
2020-02-11,336.16,335.26,310.83
2020-02-12,336.83,337.42,312.83
2020-02-13,335.86,337.06,312.5
2020-02-14,337.51,337.6,313.0
2020-02-18,336.51,336.73,312.19
2020-02-19,337.79,338.34,313.68
2020-02-20,337.74,336.95,312.39
2020-02-21,335.47,333.48,309.18
2020-02-24,323.14,322.42,298.92
2020-02-25,323.94,312.65,289.87
2020-02-26,314.18,311.5,288.8
2020-02-27,305.46,297.51,275.83
2020-02-28,288.7,296.26,274.67
2020-03-02,298.21,309.09,286.56
2020-03-03,309.5,300.24,278.36
2020-03-04,306.12,312.86,290.06
2020-03-05,304.98,302.46,280.42
2020-03-06,293.15,297.46,275.78
2020-03-09,275.3,274.23,254.25
2020-03-10,284.64,288.42,267.4
2020-03-11,280.7,274.36,254.37
2020-03-12,256.0,248.11,230.03
2020-03-13,263.09,269.32,249.69
2020-03-16,241.18,239.85,222.37
2020-03-17,245.04,252.8,234.38
2020-03-18,236.25,240.0,222.51
2020-03-19,239.25,240.51,222.98
2020-03-20,242.53,228.8,213.37
2020-03-23,228.19,222.95,207.92
2020-03-24,234.42,243.15,226.76
2020-03-25,244.87,246.79,230.15
2020-03-26,249.52,261.2,243.59
2020-03-27,253.27,253.42,236.33
2020-03-30,255.7,261.65,244.01
2020-03-31,260.56,257.75,240.37
2020-04-01,247.98,246.15,229.55
2020-04-02,245.19,251.83,234.85
2020-04-03,250.76,248.19,231.46
2020-04-06,257.84,264.86,247.0
2020-04-07,274.21,265.13,247.25
2020-04-08,267.96,274.03,255.55
2020-04-09,277.58,278.2,259.44
2020-04-13,277.14,275.66,257.07
2020-04-14,280.98,283.79,264.66
2020-04-15,277.57,277.76,259.03
2020-04-16,279.15,279.1,260.28
2020-04-17,285.38,286.64,267.31
2020-04-20,282.61,281.59,262.6
2020-04-21,276.73,273.04,254.63
2020-04-22,278.35,279.1,260.28
2020-04-23,280.49,279.08,260.26
2020-04-24,280.73,282.97,263.89
2020-04-27,285.12,287.05,267.7
2020-04-28,291.02,285.73,266.47
2020-04-29,291.53,293.21,273.44
2020-04-30,291.71,290.48,270.89
2020-05-01,285.31,282.79,263.72
2020-05-04,280.74,283.57,264.45
2020-05-05,286.64,286.19,266.89
2020-05-06,288.04,284.25,265.08
2020-05-07,287.75,287.68,268.28
2020-05-08,291.09,292.44,272.72
2020-05-11,290.34,292.5,272.78
2020-05-12,293.79,286.67,267.34
2020-05-13,286.06,281.6,262.61
2020-05-14,278.95,284.97,265.76
2020-05-15,282.37,286.28,266.98
2020-05-18,293.05,295.0,275.11
2020-05-19,294.35,291.97,272.28
2020-05-20,295.82,296.93,276.91
2020-05-21,296.79,294.88,275.0
2020-05-22,294.57,295.44,275.52
2020-05-26,301.93,299.08,278.91
2020-05-27,302.12,303.53,283.06
2020-05-28,304.65,302.97,282.54
2020-05-29,302.46,304.32,283.8
2020-06-01,303.62,305.55,284.95
2020-06-02,306.55,308.08,287.31
2020-06-03,310.24,312.18,291.13
2020-06-04,311.11,311.36,290.37
2020-06-05,317.23,319.34,297.81
2020-06-08,320.22,323.2,301.41
2020-06-09,320.3,320.79,299.16
2020-06-10,321.42,319.0,297.49
2020-06-11,311.46,300.61,280.34
2020-06-12,308.24,304.21,283.7
2020-06-15,298.02,307.05,286.35
2020-06-16,315.48,312.96,291.86
2020-06-17,314.07,311.66,290.65
2020-06-18,310.01,311.78,290.76
2020-06-19,314.17,308.64,289.1
2020-06-22,307.99,310.62,290.95
2020-06-23,313.49,312.05,292.29
2020-06-24,309.84,304.09,284.84
2020-06-25,303.47,307.35,287.89
2020-06-26,306.16,300.05,281.05
2020-06-29,301.41,304.46,285.18
2020-06-30,303.99,308.36,288.83
2020-07-01,309.57,310.52,290.86
2020-07-02,314.24,312.23,292.46
2020-07-06,316.37,317.05,296.97
2020-07-07,315.38,313.78,293.91
2020-07-08,314.61,316.18,296.16
2020-07-09,316.84,314.38,294.47
2020-07-10,314.31,317.59,297.48
2020-07-13,320.13,314.84,294.9
2020-07-14,313.3,318.92,298.73
2020-07-15,322.41,321.85,301.47
2020-07-16,319.79,320.79,300.48
2020-07-17,321.88,321.72,301.35
2020-07-20,321.43,324.32,303.78
2020-07-21,326.45,325.01,304.43
2020-07-22,324.62,326.86,306.16
2020-07-23,326.47,322.96,302.51
2020-07-24,320.95,320.88,300.56
2020-07-27,321.63,323.22,302.75
2020-07-28,322.43,321.17,300.83
2020-07-29,322.12,325.12,304.53
2020-07-30,321.9,323.96,303.45
2020-07-31,325.9,326.52,305.84
2020-08-03,328.32,328.79,307.97
2020-08-04,327.86,330.06,309.16
2020-08-05,331.47,332.11,311.08
2020-08-06,331.48,334.33,313.16
2020-08-07,333.28,334.57,313.39
2020-08-10,335.06,335.57,314.32
2020-08-11,336.85,332.8,311.73
2020-08-12,335.44,337.44,316.07
2020-08-13,336.61,336.83,315.5
2020-08-14,336.41,336.84,315.51
2020-08-17,337.94,337.91,316.51
2020-08-18,338.34,338.64,317.2
2020-08-19,339.05,337.23,315.88
2020-08-20,335.36,338.28,316.86
2020-08-21,337.92,339.48,317.98
2020-08-24,342.12,342.92,321.21
2020-08-25,343.53,344.12,322.33
2020-08-26,344.76,347.57,325.56
2020-08-27,348.51,348.33,326.27
2020-08-28,349.44,350.58,328.38
2020-08-31,350.35,349.31,327.19
2020-09-01,350.21,352.6,330.27
2020-09-02,354.67,357.7,335.05
2020-09-03,355.87,345.39,323.52
2020-09-04,346.13,342.57,320.88
2020-09-08,336.71,333.21,312.11
2020-09-09,337.55,339.79,318.27
2020-09-10,341.82,333.89,312.75
2020-09-11,335.82,334.06,312.91
2020-09-14,337.49,338.46,317.03
2020-09-15,341.12,340.17,318.63
2020-09-16,341.51,338.82,317.37
2020-09-17,333.56,335.84,314.57
2020-09-18,335.37,330.65,310.95
2020-09-21,325.7,326.97,307.49
2020-09-22,328.57,330.3,310.62
2020-09-23,330.9,322.64,303.42
2020-09-24,321.22,323.5,304.23
2020-09-25,322.58,328.73,309.15
2020-09-28,333.22,334.19,314.28
2020-09-29,333.97,332.37,312.57
2020-09-30,333.09,334.89,314.94
2020-10-01,337.69,337.04,316.96
2020-10-02,331.7,333.84,313.95
2020-10-05,336.06,339.76,319.52
2020-10-06,339.91,334.93,314.98
2020-10-07,338.12,340.76,320.46
2020-10-08,342.85,343.78,323.3
2020-10-09,345.56,346.85,326.19
2020-10-12,349.59,352.43,331.44
2020-10-13,352.28,350.13,329.27
2020-10-14,350.75,347.93,327.2
2020-10-15,343.71,347.5,326.8
2020-10-16,348.96,347.29,326.6
2020-10-19,348.65,342.01,321.64
2020-10-20,343.46,343.38,322.92
2020-10-21,343.33,342.73,322.31
2020-10-22,342.96,344.61,324.08
2020-10-23,345.93,345.78,325.18
2020-10-26,342.13,339.39,319.17
2020-10-27,339.76,338.22,318.07
2020-10-28,332.1,326.66,307.2
2020-10-29,326.91,329.98,310.32
2020-10-30,328.28,326.54,307.09
2020-11-02,330.2,330.2,310.53
2020-11-03,333.69,336.03,316.01
